column1,Category_Id,Customer_Id,Department_Id,Order_Customer_Id,Order_Id,Order_Item_Cardprod_Id,Order_Item_Id,Product_Card_Id,Product_Category_Id
2639,7,11204,2,11204,44435,135,110946,135,7
2640,7,11412,2,11412,44279,135,110549,135,7
2641,7,8400,2,8400,44069,135,110084,135,7
2642,7,3246,2,3246,42925,135,107227,135,7
2643,7,3565,2,3565,42845,135,106987,135,7
2644,7,1490,2,1490,42569,135,106267,135,7
2645,7,10428,2,10428,42307,135,105630,135,7
2646,7,8663,2,8663,42210,135,105404,135,7
2647,7,7114,2,7114,41735,135,104199,135,7
2648,7,6450,2,6450,41611,135,103870,135,7
2649,7,9316,2,9316,41304,135,103113,135,7
2650,7,1153,2,1153,40991,135,102319,135,7
2651,7,10499,2,10499,40894,135,102063,135,7
2652,7,7687,2,7687,40774,135,101751,135,7
2653,7,7576,2,7576,40278,135,100494,135,7
2654,7,11187,2,11187,40153,135,100196,135,7
2655,7,9742,2,9742,40035,135,99897,135,7
2656,7,3915,2,3915,39991,135,99783,135,7
2657,7,4316,2,4316,39767,135,99228,135,7
2658,7,10582,2,10582,39765,135,99218,135,7
2659,7,10893,2,10893,39718,135,99080,135,7
2660,7,8744,2,8744,39606,135,98863,135,7
2661,7,8807,2,8807,39562,135,98754,135,7
2662,7,11616,2,11616,39540,135,98704,135,7
2663,7,711,2,711,39465,135,98524,135,7
2664,7,6499,2,6499,39191,135,97820,135,7
2665,7,8572,2,8572,39006,135,97376,135,7
2666,7,7994,2,7994,38776,135,96811,135,7
2667,7,8478,2,8478,38466,135,96003,135,7
2668,7,5845,2,5845,38383,135,95790,135,7
2669,7,9807,2,9807,38303,135,95618,135,7
2670,7,11757,2,11757,38256,135,95496,135,7
2671,7,5785,2,5785,38023,135,94923,135,7
2672,7,9129,2,9129,37702,135,94114,135,7
2673,7,9326,2,9326,37565,135,93764,135,7
2674,7,2641,2,2641,37186,135,92812,135,7
2675,7,10245,2,10245,37159,135,92728,135,7
2676,7,1168,2,1168,36853,135,91966,135,7
2677,7,12363,2,12363,36590,135,91336,135,7
2678,7,7512,2,7512,36412,135,90912,135,7
2679,7,10291,2,10291,36289,135,90607,135,7
2680,7,11044,2,11044,36238,135,90484,135,7
2681,7,1826,2,1826,36141,135,90263,135,7
2682,7,1804,2,1804,35746,135,89273,135,7
2683,7,11551,2,11551,35406,135,88438,135,7
2684,7,11674,2,11674,35370,135,88352,135,7
2685,7,1718,2,1718,35343,135,88285,135,7
2686,7,614,2,614,35193,135,87900,135,7
2687,7,2353,2,2353,34181,135,85342,135,7
2688,7,7735,2,7735,34137,135,85222,135,7
2689,7,1445,2,1445,33989,135,84813,135,7
2690,7,6199,2,6199,33884,135,84585,135,7
2691,7,6817,2,6817,33847,135,84489,135,7
2692,7,7226,2,7226,33811,135,84394,135,7
2693,7,4061,2,4061,33575,135,83812,135,7
2694,7,12418,2,12418,33411,135,83427,135,7
2695,7,12142,2,12142,33238,135,83049,135,7
2696,7,8810,2,8810,32595,135,81525,135,7
2697,7,10341,2,10341,32457,135,81173,135,7
2698,7,11338,2,11338,32452,135,81161,135,7
2699,7,6301,2,6301,32207,135,80537,135,7
2700,7,1812,2,1812,32030,135,80081,135,7
2701,7,8677,2,8677,31346,135,78358,135,7
2702,7,11388,2,11388,31241,135,78082,135,7
2703,7,5621,2,5621,30955,135,77366,135,7
2704,7,9872,2,9872,30805,135,76961,135,7
2705,7,757,2,757,30317,135,75770,135,7
2706,7,8370,2,8370,30159,135,75386,135,7
2707,7,2938,2,2938,29784,135,74532,135,7
2708,7,312,2,312,29771,135,74493,135,7
2709,7,2485,2,2485,29733,135,74385,135,7
2710,7,9337,2,9337,29248,135,73157,135,7
2711,7,11413,2,11413,29129,135,72895,135,7
2712,7,11318,2,11318,29031,135,72635,135,7
2713,7,2097,2,2097,28678,135,71782,135,7
2714,7,10226,2,10226,28476,135,71266,135,7
2715,7,2583,2,2583,28229,135,70604,135,7
2716,7,9640,2,9640,28217,135,70574,135,7
2717,7,9602,2,9602,27994,135,70056,135,7
2718,7,12289,2,12289,27972,135,70005,135,7
2719,7,10154,2,10154,27869,135,69766,135,7
2720,7,7329,2,7329,27693,135,69336,135,7
2721,7,7365,2,7365,27575,135,69029,135,7
2722,7,1393,2,1393,26895,135,67386,135,7
2723,7,9906,2,9906,26864,135,67316,135,7
2724,7,1725,2,1725,26823,135,67203,135,7
2725,7,9713,2,9713,26599,135,66607,135,7
2726,7,8184,2,8184,26525,135,66404,135,7
2727,7,6700,2,6700,26489,135,66311,135,7
2728,7,511,2,511,26232,135,65655,135,7
2729,7,4164,2,4164,26224,135,65638,135,7
2730,7,10469,2,10469,26119,135,65392,135,7
2731,7,1152,2,1152,26116,135,65382,135,7
2732,7,7481,2,7481,26020,135,65123,135,7
2733,7,12232,2,12232,25920,135,64886,135,7
2734,7,6405,2,6405,25897,135,64819,135,7
2735,7,7377,2,7377,25593,135,64114,135,7
2736,7,3577,2,3577,25178,135,63117,135,7
2737,7,7960,2,7960,25064,135,62804,135,7
2738,7,12192,2,12192,24952,135,62525,135,7
2739,7,5415,2,5415,24927,135,62454,135,7
2740,7,4012,2,4012,24755,135,62008,135,7
2741,7,7864,2,7864,24529,135,61397,135,7
2742,7,5887,2,5887,24197,135,60534,135,7
2743,7,51,2,51,24119,135,60337,135,7
2744,7,1906,2,1906,23579,135,58988,135,7
2745,7,1394,2,1394,23533,135,58861,135,7
2746,7,1542,2,1542,23176,135,58019,135,7
2747,7,8753,2,8753,23028,135,57648,135,7
2748,7,1568,2,1568,23011,135,57604,135,7
2749,7,2345,2,2345,22464,135,56219,135,7
2750,7,9264,2,9264,22314,135,55863,135,7
2751,7,9913,2,9913,22203,135,55578,135,7
2752,7,11326,2,11326,21664,135,54172,135,7
2753,7,1811,2,1811,21475,135,53713,135,7
2754,7,8928,2,8928,21125,135,52809,135,7
2755,7,8661,2,8661,21067,135,52676,135,7
2756,7,9502,2,9502,20999,135,52480,135,7
2757,7,3282,2,3282,20974,135,52420,135,7
2758,7,635,2,635,20863,135,52139,135,7
2759,7,8660,2,8660,20426,135,50991,135,7
2760,7,10125,2,10125,20324,135,50746,135,7
2761,7,6658,2,6658,20233,135,50533,135,7
2762,7,5385,2,5385,19871,135,49659,135,7
2763,7,1042,2,1042,19864,135,49636,135,7
2764,7,8282,2,8282,19712,135,49285,135,7
2765,7,964,2,964,19694,135,49236,135,7
2766,7,552,2,552,19626,135,49070,135,7
2767,7,10862,2,10862,19545,135,48856,135,7
2768,7,11326,2,11326,19315,135,48289,135,7
2769,7,7423,2,7423,19191,135,47940,135,7
2770,7,9603,2,9603,19111,135,47772,135,7
2771,7,11917,2,11917,18664,135,46647,135,7
2772,7,7186,2,7186,18405,135,45988,135,7
2773,7,10821,2,10821,18120,135,45283,135,7
2774,7,8835,2,8835,17453,135,43624,135,7
2775,7,4474,2,4474,17304,135,43256,135,7
2776,7,7881,2,7881,17108,135,42792,135,7
2777,7,2229,2,2229,17056,135,42651,135,7
2778,7,793,2,793,17013,135,42544,135,7
2779,7,4029,2,4029,16721,135,41780,135,7
2780,7,913,2,913,16707,135,41751,135,7
2781,7,633,2,633,16367,135,40856,135,7
2782,7,2608,2,2608,16362,135,40845,135,7
2783,7,217,2,217,16292,135,40675,135,7
2784,7,9316,2,9316,16238,135,40549,135,7
2785,7,6766,2,6766,16221,135,40497,135,7
2786,7,7795,2,7795,15692,135,39244,135,7
2787,7,3503,2,3503,15507,135,38766,135,7
2788,7,204,2,204,15307,135,38283,135,7
2789,7,7010,2,7010,15281,135,38210,135,7
2790,7,5495,2,5495,15132,135,37854,135,7
2791,7,6645,2,6645,15069,135,37707,135,7
2792,7,9933,2,9933,14933,135,37396,135,7
2793,7,1948,2,1948,14837,135,37152,135,7
2794,7,2552,2,2552,14805,135,37064,135,7
2795,7,2313,2,2313,14692,135,36764,135,7
2796,7,10334,2,10334,14066,135,35199,135,7
2797,7,10334,2,10334,14066,135,35198,135,7
2798,7,4564,2,4564,13558,135,33976,135,7
2799,7,1553,2,1553,13542,135,33926,135,7
2800,7,928,2,928,13507,135,33851,135,7
2801,7,102,2,102,13397,135,33552,135,7
2802,7,434,2,434,13391,135,33540,135,7
2803,7,2199,2,2199,13326,135,33358,135,7
2804,7,6828,2,6828,12374,135,30948,135,7
2805,7,5943,2,5943,12358,135,30897,135,7
2806,7,7651,2,7651,12173,135,30428,135,7
2807,7,8862,2,8862,11942,135,29844,135,7
2808,7,11090,2,11090,11825,135,29574,135,7
2809,7,12178,2,12178,11810,135,29531,135,7
2810,7,11413,2,11413,11464,135,28680,135,7
2811,7,151,2,151,11289,135,28227,135,7
2812,7,5543,2,5543,11272,135,28183,135,7
2813,7,6616,2,6616,11146,135,27868,135,7
2814,7,5921,2,5921,10953,135,27430,135,7
2815,7,10808,2,10808,10944,135,27403,135,7
2816,7,809,2,809,10763,135,26933,135,7
2817,7,7913,2,7913,10234,135,25591,135,7
2818,7,12183,2,12183,10089,135,25200,135,7
2819,7,245,2,245,9563,135,23884,135,7
2820,7,4642,2,4642,9491,135,23716,135,7
2821,7,11921,2,11921,9456,135,23620,135,7
2822,7,12102,2,12102,9172,135,22899,135,7
2823,7,6576,2,6576,9120,135,22754,135,7
2824,7,8889,2,8889,9050,135,22571,135,7
2825,7,5875,2,5875,9033,135,22522,135,7
2826,7,10797,2,10797,8968,135,22367,135,7
2827,7,1950,2,1950,8918,135,22239,135,7
2828,7,12340,2,12340,8870,135,22142,135,7
2829,7,4697,2,4697,8826,135,22038,135,7
2830,7,2710,2,2710,8443,135,21079,135,7
2831,7,2775,2,2775,8398,135,20975,135,7
2832,7,11983,2,11983,8319,135,20781,135,7
2833,7,10734,2,10734,8170,135,20412,135,7
2834,7,6231,2,6231,8132,135,20308,135,7
2835,7,11352,2,11352,7552,135,18931,135,7
2836,7,8755,2,8755,7339,135,18388,135,7
2837,7,12366,2,12366,6808,135,17034,135,7
2838,7,5805,2,5805,6727,135,16807,135,7
2839,7,6486,2,6486,6299,135,15760,135,7
2840,7,12209,2,12209,5562,135,13871,135,7
2841,7,12267,2,12267,5421,135,13535,135,7
2842,7,9285,2,9285,5350,135,13375,135,7
2843,7,8484,2,8484,5109,135,12771,135,7
2844,7,1827,2,1827,4825,135,12071,135,7
2845,7,2615,2,2615,4564,135,11436,135,7
2846,7,8488,2,8488,4404,135,11019,135,7
2847,7,5142,2,5142,3889,135,9682,135,7
2848,7,6708,2,6708,3833,135,9535,135,7
2849,7,354,2,354,3747,135,9320,135,7
2850,7,7108,2,7108,3522,135,8758,135,7
2851,7,7683,2,7683,3411,135,8475,135,7
2852,7,6194,2,6194,3274,135,8160,135,7
2853,7,4029,2,4029,3027,135,7550,135,7
2854,7,1056,2,1056,2988,135,7449,135,7
2855,7,11306,2,11306,2986,135,7441,135,7
2856,7,11697,2,11697,2895,135,7235,135,7
2857,7,4427,2,4427,2886,135,7220,135,7
2858,7,582,2,582,2863,135,7175,135,7
2859,7,2615,2,2615,2783,135,6987,135,7
2860,7,2307,2,2307,2710,135,6780,135,7
2861,7,6560,2,6560,2643,135,6632,135,7
2862,7,800,2,800,2635,135,6610,135,7
2863,7,10850,2,10850,2456,135,6141,135,7
2864,7,12352,2,12352,2409,135,6014,135,7
2865,7,5935,2,5935,2282,135,5722,135,7
2866,7,957,2,957,2232,135,5597,135,7
2867,7,2462,2,2462,2016,135,5057,135,7
2868,7,10719,2,10719,1539,135,3846,135,7
2869,7,10890,2,10890,919,135,2293,135,7
2870,7,10042,2,10042,738,135,1815,135,7
2871,7,6970,2,6970,508,135,1256,135,7
2872,7,9078,2,9078,396,135,981,135,7
2873,7,11643,2,11643,207,135,502,135,7
2874,7,8524,2,8524,202,135,492,135,7
2875,7,58,2,58,117,135,272,135,7
2876,7,8763,2,8763,116,135,267,135,7
2877,7,9303,2,9303,57746,134,144477,134,7
2878,7,11781,2,11781,57388,134,143539,134,7
2879,7,3471,2,3471,57041,134,142687,134,7
2880,7,6035,2,6035,57019,134,142619,134,7
2881,7,4623,2,4623,56788,134,142021,134,7
2882,7,11198,2,11198,56671,134,141732,134,7
2883,7,221,2,221,56641,134,141668,134,7
2884,7,8004,2,8004,56531,134,141400,134,7
2885,7,3240,2,3240,56150,134,140431,134,7
2886,7,3259,2,3259,54738,134,136896,134,7
2887,7,10783,2,10783,54676,134,136735,134,7
2888,7,4542,2,4542,54527,134,136359,134,7
2889,7,258,2,258,54213,134,135548,134,7
2890,7,6434,2,6434,53921,134,134820,134,7
2891,7,3905,2,3905,53842,134,134605,134,7
2892,7,11307,2,11307,53840,134,134601,134,7
2893,7,820,2,820,53044,134,132566,134,7
2894,7,7715,2,7715,52798,134,131991,134,7
2895,7,2334,2,2334,52728,134,131821,134,7
2896,7,17,2,17,52604,134,131487,134,7
2897,7,6550,2,6550,52599,134,131480,134,7
2898,7,1325,2,1325,52539,134,131322,134,7
2899,7,9390,2,9390,52530,134,131297,134,7
2900,7,4452,2,4452,52132,134,130244,134,7
2901,7,5884,2,5884,51048,134,127581,134,7
2902,7,4742,2,4742,50835,134,127048,134,7
2903,7,10349,2,10349,50727,134,126770,134,7
2904,7,3760,2,3760,50684,134,126660,134,7
2905,7,4580,2,4580,50392,134,125913,134,7
2906,7,11696,2,11696,50036,134,125082,134,7
2907,7,7680,2,7680,49416,134,123521,134,7
2908,7,3682,2,3682,48998,134,122501,134,7
2909,7,9402,2,9402,48888,134,122242,134,7
2910,7,6429,2,6429,48598,134,121537,134,7
2911,7,10454,2,10454,48317,134,120851,134,7
2912,7,11075,2,11075,48310,134,120828,134,7
2913,7,10794,2,10794,47783,134,119488,134,7
2914,7,10173,2,10173,47734,134,119362,134,7
2915,7,234,2,234,47652,134,119141,134,7
2916,7,7302,2,7302,47253,134,118129,134,7
2917,7,3144,2,3144,46701,134,116770,134,7
2918,7,2467,2,2467,46585,134,116433,134,7
2919,7,2192,2,2192,46521,134,116305,134,7
2920,7,4098,2,4098,46307,134,115750,134,7
2921,7,8922,2,8922,46136,134,115342,134,7
2922,7,11667,2,11667,46041,134,115078,134,7
2923,7,4942,2,4942,45801,134,114489,134,7
2924,18,4238,4,4238,48098,403,120279,403,18
2925,18,4521,4,4521,68203,403,170523,403,18
2926,17,7629,4,7629,11154,365,27884,365,17
2927,18,301,4,301,66951,403,167355,403,18
2928,18,4459,4,4459,13374,403,33508,403,18
2929,17,5455,4,5455,64598,365,161458,365,17
2930,18,4521,4,4521,68203,403,170521,403,18
2931,17,10863,4,10863,17766,365,44403,365,17
2932,18,301,4,301,66951,403,167354,403,18
2933,18,412,4,412,16005,403,39996,403,18
2934,18,2088,4,2088,16718,403,41771,403,18
2935,18,3509,4,3509,67630,403,169090,403,18
2936,63,13592,4,13592,70039,1350,173354,1350,63
2937,24,7531,5,7531,47369,502,118430,502,24
2938,24,743,5,743,67515,502,168792,502,24
2939,29,5516,5,5516,10707,627,26802,627,29
2940,24,5110,5,5110,17862,502,44626,502,24
2941,29,5516,5,5516,10707,627,26799,627,29
2942,24,10679,5,10679,19035,502,47579,502,24
2943,24,11395,5,11395,19618,502,49045,502,24
2944,24,6275,5,6275,65994,502,164926,502,24
2945,24,4631,5,4631,12108,502,30275,502,24
2946,24,6268,5,6268,63280,502,158213,502,24
2947,24,9876,5,9876,17506,502,43762,502,24
2948,29,10348,5,10348,18645,627,46598,627,29
2949,24,6268,5,6268,63280,502,158212,502,24
2950,29,6122,5,6122,15915,627,39754,627,29
2951,29,6411,5,6411,20106,627,50250,627,29
2952,24,7083,5,7083,16989,502,42472,502,24
2953,24,6746,5,6746,16111,502,40237,502,24
2954,29,6498,5,6498,64986,627,162448,627,29
2955,24,10850,5,10850,62768,502,156933,502,24
2956,24,192,5,192,12327,502,30805,502,24
2957,24,5450,5,5450,44697,502,111618,502,24
2958,29,3235,5,3235,64919,627,162289,627,29
2959,24,5731,5,5731,47141,502,117830,502,24
2960,26,6233,5,6233,18235,565,45578,565,26
2961,24,8836,5,8836,49955,502,124892,502,24
2962,24,2000,5,2000,68481,502,171238,502,24
2963,24,10992,5,10992,16864,502,42139,502,24
2964,40,10982,6,10982,48869,906,122190,906,40
2965,38,1673,6,1673,67718,845,169301,845,38
2966,38,11846,6,11846,68098,845,170254,845,38
2967,43,9868,7,9868,19915,957,49784,957,43
2968,43,9349,7,9349,15835,957,39580,957,43
2969,43,4330,7,4330,63804,957,159482,957,43
2970,45,7988,7,7988,19346,1004,48370,1004,45
2971,45,7083,7,7083,16989,1004,42471,1004,45
2972,45,8128,7,8128,19687,1004,49211,1004,45
2973,43,6316,7,6316,62971,957,157475,957,43
2974,43,2881,7,2881,19497,957,48720,957,43
2975,43,2824,7,2824,42825,957,106936,957,43
2976,43,450,7,450,62545,957,156315,957,43
2977,43,7104,7,7104,67091,957,167709,957,43
2978,43,6275,7,6275,65994,957,164928,957,43
2979,43,6348,7,6348,66060,957,165109,957,43
2980,43,6411,7,6411,20106,957,50251,957,43
2981,43,9818,7,9818,12218,957,30523,957,43
2982,43,5110,7,5110,17862,957,44628,957,43
2983,45,10492,7,10492,17829,1004,44544,1004,45
2984,43,3104,7,3104,66634,957,166562,957,43
2985,43,823,7,823,11643,957,29108,957,43
2986,45,10492,7,10492,17829,1004,44541,1004,45
2987,45,5447,7,5447,16499,1004,41213,1004,45
2988,43,8072,7,8072,44065,957,110073,957,43
2989,45,5306,7,5306,19267,1004,48170,1004,45
2990,43,823,7,823,11643,957,29106,957,43
2991,43,3605,7,3605,65704,957,164204,957,43
2992,43,11395,7,11395,19618,957,49046,957,43
2993,43,2379,7,2379,12354,957,30886,957,43
2994,45,2927,7,2927,10764,1004,26941,1004,45
2995,45,5306,7,5306,19267,1004,48169,1004,45
2996,43,7309,7,7309,13069,957,32693,957,43
2997,45,9562,7,9562,14755,1004,36919,1004,45
2998,45,376,7,376,20250,1004,50579,1004,45
2999,45,9349,7,9349,15835,1004,39583,1004,45
3000,45,10992,7,10992,16864,1004,42140,1004,45
3001,45,2324,7,2324,13974,1004,34970,1004,45
3002,43,2851,7,2851,14911,957,37337,957,43
3003,43,8380,7,8380,17755,957,44375,957,43
3004,45,12203,7,12203,12124,1004,30305,1004,45
3005,45,412,7,412,16005,1004,39998,1004,45
3006,44,11846,7,11846,64472,982,161159,982,44
3007,43,3509,7,3509,67630,957,169088,957,43
3008,43,11848,7,11848,17119,957,42816,957,43
3009,43,513,7,513,17388,957,43457,957,43
3010,43,4238,7,4238,48098,957,120277,957,43
3011,43,5306,7,5306,19267,957,48168,957,43
3012,43,1266,7,1266,66956,957,167366,957,43
3013,45,1266,7,1266,14859,1004,37204,1004,45
3014,45,11848,7,11848,17119,1004,42818,1004,45
3015,43,9830,7,9830,61843,957,154595,957,43
3016,43,12432,7,12432,17889,957,44692,957,43
3017,59,12468,8,12468,68915,1346,172230,1346,59
3018,59,12555,8,12555,69002,1346,172317,1346,59
3019,59,12679,8,12679,69126,1346,172441,1346,59
3020,59,12445,8,12445,68892,1346,172207,1346,59
3021,59,12711,8,12711,69158,1346,172473,1346,59
3022,59,12494,8,12494,68941,1346,172256,1346,59
3023,59,12600,8,12600,69047,1346,172362,1346,59
3024,59,12708,8,12708,69155,1346,172470,1346,59
3025,59,12563,8,12563,69010,1346,172325,1346,59
3026,67,15052,9,15052,71499,1354,174814,1354,67
3027,9,10067,3,10067,4865,191,12179,191,9
3028,9,127,3,127,7136,191,17865,191,9
3029,43,5484,7,5484,53959,957,134914,957,43
3030,45,10067,7,10067,4865,1004,12177,1004,45
3031,45,8559,7,8559,8496,1004,21215,1004,45
3032,43,8559,7,8559,8496,957,21213,957,43
3033,3,2958,2,2958,7507,37,18823,37,3
3034,9,5396,3,5396,1311,191,3244,191,9
3035,9,9879,3,9879,3186,191,7930,191,9
3036,9,8897,3,8897,57384,191,143535,191,9
3037,9,11522,3,11522,60088,191,150385,191,9
3038,9,9933,3,9933,52913,191,132285,191,9
3039,9,5787,3,5787,57813,191,144658,191,9
3040,9,9187,3,9187,56061,191,140175,191,9
3041,9,5396,3,5396,1311,191,3245,191,9
3042,18,1070,4,1070,55589,403,139045,403,18
3043,18,9706,4,9706,60974,403,152546,403,18
3044,18,10820,4,10820,59232,403,148251,403,18
3045,18,7563,4,7563,52092,403,130147,403,18
3046,18,5306,4,5306,51830,403,129498,403,18
3047,18,2244,4,2244,7923,403,19799,403,18
3048,18,11166,4,11166,696,403,1709,403,18
3049,18,8602,4,8602,51582,403,128897,403,18
3050,17,11424,4,11424,7874,365,19671,365,17
3051,18,743,4,743,58172,403,145562,403,18
3052,18,5447,4,5447,7335,403,18385,403,18
3053,18,8707,4,8707,57608,403,144100,403,18
3054,18,3570,4,3570,60689,403,151896,403,18
3055,18,743,4,743,58172,403,145559,403,18
3056,18,11332,4,11332,8273,403,20671,403,18
3057,18,1601,4,1601,5516,403,13769,403,18
3058,17,12037,4,12037,618,365,1507,365,17
3059,18,7864,4,7864,59260,403,148329,403,18
3060,18,92,4,92,60141,403,150509,403,18
3061,18,6636,4,6636,52834,403,132090,403,18
3062,18,2958,4,2958,7507,403,18822,403,18
3063,18,9049,4,9049,52325,403,130750,403,18
3064,17,4274,4,4274,6929,365,17353,365,17
3065,18,7633,4,7633,56879,403,142266,403,18
3066,18,6405,4,6405,5019,403,12565,403,18
3067,17,12394,4,12394,56745,365,141925,365,17
3068,18,12394,4,12394,56745,403,141923,403,18
3069,18,10048,4,10048,56266,403,140729,403,18
3070,18,3265,4,3265,51914,403,129716,403,18
3071,18,7633,4,7633,56879,403,142265,403,18
3072,18,10048,4,10048,56266,403,140728,403,18
3073,18,4376,4,4376,55199,403,138049,403,18
3074,18,9133,4,9133,59400,403,148709,403,18
3075,17,10041,4,10041,57304,365,143348,365,17
3076,17,11522,4,11522,60468,365,151316,365,17
3077,18,6661,4,6661,59317,403,148497,403,18
3078,17,10845,4,10845,4035,365,10038,365,17
3079,18,6661,4,6661,59317,403,148496,403,18
3080,17,5844,4,5844,53717,365,134293,365,17
3081,18,6106,4,6106,5365,403,13392,403,18
3082,17,2706,4,2706,61515,365,153828,365,17
3083,17,5396,4,5396,1311,365,3242,365,17
3084,17,3605,4,3605,4859,365,12160,365,17
3085,18,4420,4,4420,60035,403,150268,403,18
3086,18,3605,4,3605,4859,403,12162,403,18
3087,17,2706,4,2706,61515,365,153827,365,17
3088,18,9070,4,9070,53448,403,133556,403,18
3089,18,12037,4,12037,618,403,1510,403,18
3090,17,3188,4,3188,8920,365,22240,365,17
3091,17,2244,4,2244,7923,365,19798,365,17
3092,17,4440,4,4440,5439,365,13567,365,17
3093,18,4420,4,4420,60035,403,150266,403,18
3094,18,8011,4,8011,56726,403,141875,403,18
3095,18,11848,4,11848,55369,403,138480,403,18
3096,18,2914,4,2914,4732,403,11867,403,18
3097,18,2914,4,2914,4732,403,11866,403,18
3098,18,4311,4,4311,61382,403,153552,403,18
3099,18,9187,4,9187,56061,403,140177,403,18
3100,18,8957,4,8957,55414,403,138604,403,18
3101,18,357,4,357,3899,403,9700,403,18
3102,18,9213,4,9213,58,403,141,403,18
3103,17,6459,4,6459,56189,365,140542,365,17
3104,18,342,4,342,55608,403,139090,403,18
3105,18,2312,4,2312,9182,403,22926,403,18
3106,18,9879,4,9879,2612,403,6554,403,18
3107,18,3414,4,3414,9804,403,24483,403,18
3108,18,199,4,199,9661,403,24119,403,18
3109,18,5306,4,5306,51830,403,129501,403,18
3110,18,9114,4,9114,7120,403,17835,403,18
3111,18,10845,4,10845,4035,403,10037,403,18
3112,18,5425,4,5425,3562,403,8866,403,18
3113,18,9879,4,9879,2612,403,6552,403,18
3114,24,8984,5,8984,1356,502,3358,502,24
3115,24,9049,5,9049,52325,502,130751,502,24
3116,24,5622,5,5622,51936,502,129769,502,24
3117,24,6918,5,6918,57203,502,143079,502,24
3118,29,9879,5,9879,3186,627,7932,627,29
3119,24,3570,5,3570,60689,502,151894,502,24
3120,24,9933,5,9933,52913,502,132286,502,24
3121,24,1533,5,1533,53596,502,133960,502,24
3122,29,3570,5,3570,60689,627,151895,627,29
3123,29,11017,5,11017,58663,625,146831,625,29
3124,24,4144,5,4144,60939,502,152465,502,24
3125,24,6405,5,6405,5019,502,12561,502,24
3126,29,3605,5,3605,4859,627,12161,627,29
3127,24,9213,5,9213,58,502,138,502,24
3128,29,5352,5,5352,53803,627,134509,627,29
3129,24,116,5,116,5857,502,14575,502,24
3130,37,6692,6,6692,53524,818,133764,818,37
3131,36,5622,6,5622,51936,797,129766,797,36
3132,37,1780,6,1780,232,835,572,835,37
3133,43,9049,7,9049,52325,957,130748,957,43
3134,43,5844,7,5844,53717,957,134292,957,43
3135,43,4144,7,4144,7225,957,18084,957,43
3136,45,3188,7,3188,8920,1004,22242,1004,45
3137,45,5787,7,5787,7842,1004,19604,1004,45
3138,45,2582,7,2582,10098,1004,25231,1004,45
3139,43,1070,7,1070,55589,957,139047,957,43
3140,43,11848,7,11848,55369,957,138479,957,43
3141,45,6994,7,6994,3878,1004,9659,1004,45
3142,45,2582,7,2582,10098,1004,25230,1004,45
3143,43,12394,7,12394,56745,957,141921,957,43
3144,43,3188,7,3188,8920,957,22243,957,43
3145,43,10492,7,10492,53473,957,133616,957,43
3146,43,1780,7,1780,57873,957,144799,957,43
3147,43,10570,7,10570,55259,957,138204,957,43
3148,45,5447,7,5447,8340,1004,20832,1004,45
3149,45,9879,7,9879,3186,1004,7931,1004,45
3150,43,1780,7,1780,57873,957,144798,957,43
3151,43,9461,7,9461,8633,957,21542,957,43
3152,45,12117,7,12117,7690,1004,19232,1004,45
3153,43,11876,7,11876,55163,957,137949,957,43
3154,43,9068,7,9068,53785,957,134466,957,43
3155,45,9270,7,9270,749,1004,1841,1004,45
3156,45,2958,7,2958,7507,1004,18824,1004,45
3157,45,7104,7,7104,4807,1004,12019,1004,45
3158,45,7519,7,7519,4549,1004,11387,1004,45
3159,43,8011,7,8011,56726,957,141873,957,43
3160,45,9213,7,9213,58,1004,139,1004,45
3161,45,4257,7,4257,140,1004,328,1004,45
3162,43,5787,7,5787,57813,957,144657,957,43
3163,45,6405,7,6405,5019,1004,12563,1004,45
3164,43,8859,7,8859,1888,957,4725,957,43
3165,45,3414,7,3414,9804,1004,24482,1004,45
3166,45,6498,7,6498,6782,1004,16950,1004,45
3167,45,6405,7,6405,5019,1004,12562,1004,45
3168,43,9241,7,9241,51468,957,128640,957,43
3169,43,9706,7,9706,60974,957,152542,957,43
3170,43,9241,7,9241,51468,957,128639,957,43
3171,43,8984,7,8984,1356,957,3359,957,43
3172,43,6692,7,6692,7181,957,17982,957,43
3173,45,7789,7,7789,1561,1004,3892,1004,45
3174,43,4675,7,4675,799,957,1978,957,43
3175,45,9349,7,9349,2903,1004,7258,1004,45
3176,45,7789,7,7789,1561,1004,3891,1004,45
3177,43,10453,7,10453,54008,957,135044,957,43
3178,43,7531,7,7531,5858,957,14577,957,43
3179,43,1601,7,1601,5516,957,13770,957,43
3180,43,11423,7,11423,53570,957,133882,957,43
3181,43,2743,7,2743,53510,957,133722,957,43
3182,43,12117,7,12117,7690,957,19233,957,43
3183,45,9243,7,9243,9298,1004,23196,1004,45
3184,43,5622,7,5622,51936,957,129768,957,43
3185,43,5396,7,5396,1311,957,3243,957,43
3186,43,5438,7,5438,60840,957,152239,957,43
3187,43,5128,7,5128,60168,957,150563,957,43
3188,43,12056,7,12056,55196,957,138037,957,43
3189,43,11470,7,11470,2291,957,5740,957,43
3190,43,6994,7,6994,3878,957,9657,957,43
3191,43,9049,7,9049,52325,957,130749,957,43
3192,43,7563,7,7563,52092,957,130150,957,43
3193,43,199,7,199,9661,957,24120,957,43
3194,43,9349,7,9349,2903,957,7257,957,43
3195,43,2851,7,2851,55299,957,138294,957,43
